Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664735207.6592064,490,71160,0,GPS1_Frame,42.340014999999994,-71.08859366666667,60.9,327947.91785028845,4689641.430933259,19,T
1664735208.6510158,491,71260,0,GPS1_Frame,42.34001566666667,-71.08859233333332,60.6,327948.0295092362,4689641.50226353,19,T
1664735209.6541893,492,71360,0,GPS1_Frame,42.340016,-71.08859133333334,60.3,327948.112798854,4689641.537254164,19,T
1664735210.6517603,493,71460,0,GPS1_Frame,42.340016166666665,-71.08859016666666,60.1,327948.2093639603,4689641.553400476,19,T
1664735211.6551473,494,71560,0,GPS1_Frame,42.34001633333334,-71.08858933333333,59.9,327948.27846891526,4689641.570221292,19,T
1664735212.6493337,495,71660,0,GPS1_Frame,42.34001633333334,-71.08858833333333,59.7,327948.3608493574,4689641.568197788,19,T
1664735213.6563835,496,71760,0,GPS1_Frame,42.34001666666666,-71.08858733333334,59.6,327948.44413897465,4689641.6031884225,19,T
1664735214.6564724,497,71860,0,GPS1_Frame,42.34001683333333,-71.08858666666667,59.4,327948.4995138551,4689641.620346491,19,T
1664735215.6488287,498,71960,0,GPS1_Frame,42.340017,-71.088586,59.3,327948.5548887353,4689641.637504563,19,T
1664735216.650607,499,72060,0,GPS1_Frame,42.34001733333333,-71.088585,59.2,327948.63817835273,4689641.6724952,19,T
1664735217.652307,500,72160,0,GPS1_Frame,42.340017833333334,-71.08858416666666,59.1,327948.7081924789,4689641.726330162,19,T
1664735218.6513383,501,72260,0,GPS1_Frame,42.34001866666667,-71.0885835,59.0,327948.7653857067,4689641.817516515,19,T
1664735219.6556048,502,66420,0,GPS1_Frame,42.340019166666664,-71.08858266666667,59.0,327948.8353998326,4689641.871351478,19,T
1664735220.654336,503,66520,0,GPS1_Frame,42.34001983333333,-71.08858166666667,58.9,327948.9195986142,4689641.9433562625,19,T
1664735221.6537921,504,66620,0,GPS1_Frame,42.34002016666667,-71.08858066666667,58.9,327949.0028882241,4689641.978346907,19,T
1664735222.6524398,505,66720,0,GPS1_Frame,42.34002066666667,-71.08858033333333,59.1,327949.03171212936,4689642.033193619,19,T
1664735223.65586,506,66820,0,GPS1_Frame,42.34002116666667,-71.0885805,59.3,327949.0193458152,4689642.089052081,19,T
1664735224.653664,507,66920,0,GPS1_Frame,42.3400215,-71.088581,59.6,327948.97906476865,4689642.12707797,19,T
1664735225.6539323,508,67020,0,GPS1_Frame,42.340022,-71.08858083333332,59.8,327948.9941586014,4689642.182261933,19,T
1664735226.6494317,509,67120,0,GPS1_Frame,42.340023,-71.0885805,59.9,327949.0243462623,4689642.2926298585,19,T
1664735227.6564345,510,67220,0,GPS1_Frame,42.34002383333333,-71.088581,60.0,327948.98542897566,4689642.38617696,19,T
1664735228.6547537,511,67320,0,GPS1_Frame,42.34002483333334,-71.08858116666667,60.1,327948.9744264215,4689642.497556632,19,T
1664735229.6515846,512,67420,0,GPS1_Frame,42.34002566666666,-71.08858166666667,60.2,327948.9355091369,4689642.591103734,19,T
1664735230.6500018,513,67520,0,GPS1_Frame,42.34002683333333,-71.08858149999999,60.0,327948.9524213148,4689642.720315981,19,T
1664735231.6546292,514,67620,0,GPS1_Frame,42.3400285,-71.088582,59.7,327948.9157769643,4689642.906398436,19,T
1664735232.6519573,515,67720,0,GPS1_Frame,42.34002983333333,-71.08858266666667,59.4,327948.8644933746,4689643.055804,19,T
1664735233.6542923,516,67820,0,GPS1_Frame,42.340031333333336,-71.08858283333333,59.2,327948.85485458426,4689643.222704886,19,T
1664735234.653588,517,67920,0,GPS1_Frame,42.34003216666667,-71.0885825,59.1,327948.8845876575,4689643.3145657405,19,T
1664735235.655984,518,68020,0,GPS1_Frame,42.3400335,-71.08858149999999,58.8,327948.97060477023,4689643.460598807,19,T
1664735236.6530836,519,68120,0,GPS1_Frame,42.34003416666666,-71.088581,58.6,327949.0136133243,4689643.533615342,19,T
